country,title,details,operator,search_text
Kenya,3-Day Group Joining Budget Maasai Mara Safari,"$498 to $510 pp (USD) Kenya: Shared tour (max 7 people per vehicle) Budget Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Nairobi (End)",Kwanza Safaris Tour operator has an office in Kenya 5.0 /5 – 5 Reviews,"Safari Title: 3-Day Group Joining Budget Maasai Mara Safari
Details: $498 to $510 pp (USD) Kenya: Shared tour (max 7 people per vehicle) Budget Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Nairobi (End)
Operator: Kwanza Safaris Tour operator has an office in Kenya 5.0 /5 – 5 Reviews"
Kenya,7-Day Masai Mara Hell's Gate Naivasha Nakuru Amboseli,"$760 to $865 pp (USD) Kenya: Shared tour (max 7 people per vehicle) Budget Tented Camp & Hotel You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Hell’s Gate NP, Amboseli NP, Nairobi (End)",Bienvenido Kenya Tours and Safaris Tour operator has an office in Kenya 4.7 /5 – 175 Reviews,"Safari Title: 7-Day Masai Mara Hell's Gate Naivasha Nakuru Amboseli
Details: $760 to $865 pp (USD) Kenya: Shared tour (max 7 people per vehicle) Budget Tented Camp & Hotel You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Hell’s Gate NP, Amboseli NP, Nairobi (End)
Operator: Bienvenido Kenya Tours and Safaris Tour operator has an office in Kenya 4.7 /5 – 175 Reviews"
Kenya,4-Day Taste of Kenya - Luxury,"$1,500 to $2,090 pp (USD) Kenya: Private tour Luxury Lodge & Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Nairobi (End)",Spirit of Kenya Tour operator has an office in Kenya 5.0 /5 – 657 Reviews,"Safari Title: 4-Day Taste of Kenya - Luxury
Details: $1,500 to $2,090 pp (USD) Kenya: Private tour Luxury Lodge & Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Nairobi (End)
Operator: Spirit of Kenya Tour operator has an office in Kenya 5.0 /5 – 657 Reviews"
Kenya,8-Day Kenya Exploration with 4x4 Jeep Private Safari,"$4,256 pp (USD) Kenya: Private tour Luxury Lodge & Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Lake Naivasha (Naivasha) , Amboseli NP, Nairobi (End)",Peak Season Africa Safaris Tour operator has an office in Kenya 4.9 /5 – 91 Reviews,"Safari Title: 8-Day Kenya Exploration with 4x4 Jeep Private Safari
Details: $4,256 pp (USD) Kenya: Private tour Luxury Lodge & Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Lake Naivasha (Naivasha) , Amboseli NP, Nairobi (End)
Operator: Peak Season Africa Safaris Tour operator has an office in Kenya 4.9 /5 – 91 Reviews"
Kenya,7-Day Masai Mara~Nakuru~Naivasha~Amboseli,"$1,120 to $1,344 pp (USD) Kenya: Shared tour (max 7 people per vehicle) Budget Tented Camp & Hotel You Visit: Nairobi (Start) , Masai Mara NR, Nakuru (City) , Lake Naivasha (Naivasha) , Amboseli NP, Nairobi Airport (End)","Jocky Tours and Safaris Tour operator has an office in Kenya 4.9 /5 – 3,165 Reviews","Safari Title: 7-Day Masai Mara~Nakuru~Naivasha~Amboseli
Details: $1,120 to $1,344 pp (USD) Kenya: Shared tour (max 7 people per vehicle) Budget Tented Camp & Hotel You Visit: Nairobi (Start) , Masai Mara NR, Nakuru (City) , Lake Naivasha (Naivasha) , Amboseli NP, Nairobi Airport (End)
Operator: Jocky Tours and Safaris Tour operator has an office in Kenya 4.9 /5 – 3,165 Reviews"
Kenya,4-Day Roaming Mara & Lake Nakuru Budget Camping Safari,"$650 to $806 pp (USD) Kenya: Shared tour (max 7 people per vehicle) Budget Tented Camp & Hotel You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Nairobi (End)","Jungleroam Safaris Tour operator has an office in Kenya 4.9 /5 – 1,538 Reviews","Safari Title: 4-Day Roaming Mara & Lake Nakuru Budget Camping Safari
Details: $650 to $806 pp (USD) Kenya: Shared tour (max 7 people per vehicle) Budget Tented Camp & Hotel You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Nairobi (End)
Operator: Jungleroam Safaris Tour operator has an office in Kenya 4.9 /5 – 1,538 Reviews"
Kenya,8-Day Bushstrokes of Nature,"$3,752 pp (USD) Kenya: Private tour Mid-range Lodge & Hotel You Visit: Nairobi (Start) , Amboseli NP, Lake Naivasha (Naivasha) , Lake Nakuru NP, Masai Mara NR, Nairobi (End)",Apodiformes Adventures Tour operator has an office in Kenya 4.8 /5 – 301 Reviews,"Safari Title: 8-Day Bushstrokes of Nature
Details: $3,752 pp (USD) Kenya: Private tour Mid-range Lodge & Hotel You Visit: Nairobi (Start) , Amboseli NP, Lake Naivasha (Naivasha) , Lake Nakuru NP, Masai Mara NR, Nairobi (End)
Operator: Apodiformes Adventures Tour operator has an office in Kenya 4.8 /5 – 301 Reviews"
Kenya,4-Day Kenya Luxe Safari - 4x4 Land Cruiser,"$2,139 pp (USD) Kenya: Private tour Luxury Lodge & Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Nairobi (End)",Jacmiya Safaris Tour operator has an office in Kenya 5.0 /5 – 15 Reviews,"Safari Title: 4-Day Kenya Luxe Safari - 4x4 Land Cruiser
Details: $2,139 pp (USD) Kenya: Private tour Luxury Lodge & Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Nairobi (End)
Operator: Jacmiya Safaris Tour operator has an office in Kenya 5.0 /5 – 15 Reviews"
Kenya,8-Day Mara-Nakuru-Naivasha-Amboseli Budget Safari on 4x4,"$1,088 to $1,350 pp (USD) Kenya: Shared tour (max 7 people per vehicle) Budget Tented Camp & Hotel You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Hell’s Gate NP, Amboseli NP, Nairobi (End)",Pavillion Safaris and Tours Tour operator has an office in Kenya 4.9 /5 – 159 Reviews,"Safari Title: 8-Day Mara-Nakuru-Naivasha-Amboseli Budget Safari on 4x4
Details: $1,088 to $1,350 pp (USD) Kenya: Shared tour (max 7 people per vehicle) Budget Tented Camp & Hotel You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Hell’s Gate NP, Amboseli NP, Nairobi (End)
Operator: Pavillion Safaris and Tours Tour operator has an office in Kenya 4.9 /5 – 159 Reviews"
Kenya,10-Day Kenyan Classics Safari,"$5,323 to $6,863 pp (USD) Kenya: Private tour Mid-range Lodge & Tented Camp You Visit: Nairobi (Start) , Samburu NR, Ol Pejeta Conservancy (Laikipia Plateau) , Lake Nakuru NP, Masai Mara NR, Lake Naivasha (Naivasha) , Amboseli NP, Nairobi (End)",Tapestry of Africa Tours and Safaris Tour operator has an office in Kenya 5.0 /5 – 93 Reviews,"Safari Title: 10-Day Kenyan Classics Safari
Details: $5,323 to $6,863 pp (USD) Kenya: Private tour Mid-range Lodge & Tented Camp You Visit: Nairobi (Start) , Samburu NR, Ol Pejeta Conservancy (Laikipia Plateau) , Lake Nakuru NP, Masai Mara NR, Lake Naivasha (Naivasha) , Amboseli NP, Nairobi (End)
Operator: Tapestry of Africa Tours and Safaris Tour operator has an office in Kenya 5.0 /5 – 93 Reviews"
Kenya,4-Day Ultra-Luxury Safari,"$3,106 to $4,144 pp (USD) Kenya: Private tour Luxury+ Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Nairobi (End)",Extra Miles Unique Adventures Tour operator has an office in Kenya 4.9 /5 – 181 Reviews,"Safari Title: 4-Day Ultra-Luxury Safari
Details: $3,106 to $4,144 pp (USD) Kenya: Private tour Luxury+ Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Nairobi (End)
Operator: Extra Miles Unique Adventures Tour operator has an office in Kenya 4.9 /5 – 181 Reviews"
Kenya,4-Day Kenya Luxury Big Five Safari,"$1,456 to $2,285 pp (USD) Kenya: Private tour Luxury Lodge & Tented Camp You Visit: Nairobi (Start) , Lake Nakuru NP, Masai Mara NR, Nairobi (End)",Amazing Memories Safaris Tour operator has an office in Kenya 5.0 /5 – 389 Reviews,"Safari Title: 4-Day Kenya Luxury Big Five Safari
Details: $1,456 to $2,285 pp (USD) Kenya: Private tour Luxury Lodge & Tented Camp You Visit: Nairobi (Start) , Lake Nakuru NP, Masai Mara NR, Nairobi (End)
Operator: Amazing Memories Safaris Tour operator has an office in Kenya 5.0 /5 – 389 Reviews"
Kenya,6-Day Magical Wildlife Tour,"$2,881 to $3,174 pp (USD) Kenya: Private tour Luxury Lodge & Tented Camp You Visit: Nairobi (Start) , Amboseli NP, Lake Naivasha (Naivasha) , Masai Mara NR, Nairobi (End)",Fabrics of Adventure Safaris Tour operator has an office in Kenya 4.8 /5 – 51 Reviews,"Safari Title: 6-Day Magical Wildlife Tour
Details: $2,881 to $3,174 pp (USD) Kenya: Private tour Luxury Lodge & Tented Camp You Visit: Nairobi (Start) , Amboseli NP, Lake Naivasha (Naivasha) , Masai Mara NR, Nairobi (End)
Operator: Fabrics of Adventure Safaris Tour operator has an office in Kenya 4.8 /5 – 51 Reviews"
Kenya,6-Day Best Large Parks Safari in a Jeep,"$2,290 to $2,548 pp (USD) Kenya: Private tour Mid-range Lodge & Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Amboseli NP, Nairobi (End)",Paul's Untamed Escapades Tour operator has an office in Kenya 4.8 /5 – 19 Reviews,"Safari Title: 6-Day Best Large Parks Safari in a Jeep
Details: $2,290 to $2,548 pp (USD) Kenya: Private tour Mid-range Lodge & Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Amboseli NP, Nairobi (End)
Operator: Paul's Untamed Escapades Tour operator has an office in Kenya 4.8 /5 – 19 Reviews"
Kenya,3-Day Masai Mara Joining Group Tour,"$381 to $594 pp (USD) Kenya: Shared tour (max 8 people per vehicle) Budget Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Nairobi (End)","Axis Africa Expedition & Safaris Tour operator has an office in Kenya 4.9 /5 – 3,164 Reviews","Safari Title: 3-Day Masai Mara Joining Group Tour
Details: $381 to $594 pp (USD) Kenya: Shared tour (max 8 people per vehicle) Budget Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Nairobi (End)
Operator: Axis Africa Expedition & Safaris Tour operator has an office in Kenya 4.9 /5 – 3,164 Reviews"
Kenya,4-Day Private Jeep Mara High End Safari,"$1,799 to $2,471 pp (USD) Kenya: Private tour Luxury Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Nairobi (End)",Antonio Safaris Tour operator has an office in Kenya 5.0 /5 – 211 Reviews,"Safari Title: 4-Day Private Jeep Mara High End Safari
Details: $1,799 to $2,471 pp (USD) Kenya: Private tour Luxury Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Nairobi (End)
Operator: Antonio Safaris Tour operator has an office in Kenya 5.0 /5 – 211 Reviews"
Kenya,7-Day Masai Mara - Nakuru - Naivasha - Amboseli Tour,"$2,352 pp (USD) Kenya: Private tour Mid-range Lodge & Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Lake Naivasha (Naivasha) , Amboseli NP, Nairobi (End)",Green Places Adventures Tour operator has an office in Kenya 5.0 /5 – 42 Reviews,"Safari Title: 7-Day Masai Mara - Nakuru - Naivasha - Amboseli Tour
Details: $2,352 pp (USD) Kenya: Private tour Mid-range Lodge & Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Lake Naivasha (Naivasha) , Amboseli NP, Nairobi (End)
Operator: Green Places Adventures Tour operator has an office in Kenya 5.0 /5 – 42 Reviews"
Kenya,7-Day Wildlife Adventure & Outdoors Activities Mid-Range,"$3,102 to $4,013 pp (USD) Kenya: Private tour Mid-range Lodge You Visit: Nairobi (Start) , Samburu NR, Lake Naivasha (Naivasha) , Masai Mara NR, Jomo Kenyatta Airport (End)",Camptrek Safaris Tour operator has an office in Kenya 5.0 /5 – 179 Reviews,"Safari Title: 7-Day Wildlife Adventure & Outdoors Activities Mid-Range
Details: $3,102 to $4,013 pp (USD) Kenya: Private tour Mid-range Lodge You Visit: Nairobi (Start) , Samburu NR, Lake Naivasha (Naivasha) , Masai Mara NR, Jomo Kenyatta Airport (End)
Operator: Camptrek Safaris Tour operator has an office in Kenya 5.0 /5 – 179 Reviews"
Kenya,3-Day Masai Mara Flying from Nairobi,"$1,378 to $1,579 pp (USD) Kenya: Shared tour (max 6 people per vehicle) Mid-range Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Nairobi (End)",Horizon Hunt Safaris Tour operator has an office in Kenya 4.9 /5 – 13 Reviews,"Safari Title: 3-Day Masai Mara Flying from Nairobi
Details: $1,378 to $1,579 pp (USD) Kenya: Shared tour (max 6 people per vehicle) Mid-range Tented Camp You Visit: Nairobi (Start) , Masai Mara NR, Nairobi (End)
Operator: Horizon Hunt Safaris Tour operator has an office in Kenya 4.9 /5 – 13 Reviews"
Kenya,10-Day From Kenya to Tanzania - Mid-Range,"$4,810 to $6,170 pp (USD) Kenya & Tanzania: Private tour Mid-range Lodge & Tented Camp You Visit: Nairobi (Start) , Lake Nakuru NP, Masai Mara NR, Serengeti NP, Ngorongoro Crater, Lake Manyara NP, Arusha (End)",Soul of Tanzania 4.9 /5 – 545 Reviews,"Safari Title: 10-Day From Kenya to Tanzania - Mid-Range
Details: $4,810 to $6,170 pp (USD) Kenya & Tanzania: Private tour Mid-range Lodge & Tented Camp You Visit: Nairobi (Start) , Lake Nakuru NP, Masai Mara NR, Serengeti NP, Ngorongoro Crater, Lake Manyara NP, Arusha (End)
Operator: Soul of Tanzania 4.9 /5 – 545 Reviews"
Kenya,7-Day Masai Mara – Lake Nakuru - Lake Naivasha– Amboseli,"$1,400 pp (USD) Kenya: Shared tour (max 8 people per vehicle) Budget Tented Camp & Hotel You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Lake Naivasha (Naivasha) , Amboseli NP, Nairobi (End)",Tropical Wild Expeditions Tour operator has an office in Kenya 4.7 /5 – 57 Reviews,"Safari Title: 7-Day Masai Mara – Lake Nakuru - Lake Naivasha– Amboseli
Details: $1,400 pp (USD) Kenya: Shared tour (max 8 people per vehicle) Budget Tented Camp & Hotel You Visit: Nairobi (Start) , Masai Mara NR, Lake Nakuru NP, Lake Naivasha (Naivasha) , Amboseli NP, Nairobi (End)
Operator: Tropical Wild Expeditions Tour operator has an office in Kenya 4.7 /5 – 57 Reviews"
Tanzania,"3-Day Ngorongoro, Tarangire and Manyara Luxury Safari","$1,339 pp (USD) Tanzania: Private tour Luxury Lodge You Visit: Arusha (Start) , Tarangire NP, Lake Manyara NP, Ngorongoro Crater, Arusha (End)",Ozon Light Tours Tour operator has an office in Tanzania 5.0 /5 – 418 Reviews,"Safari Title: 3-Day Ngorongoro, Tarangire and Manyara Luxury Safari
Details: $1,339 pp (USD) Tanzania: Private tour Luxury Lodge You Visit: Arusha (Start) , Tarangire NP, Lake Manyara NP, Ngorongoro Crater, Arusha (End)
Operator: Ozon Light Tours Tour operator has an office in Tanzania 5.0 /5 – 418 Reviews"
Tanzania,5-Day Living Among Lions - Mid-Range,"$2,560 to $3,180 pp (USD) Tanzania: Private tour Mid-range Lodge & Tented Camp You Visit: Arusha (Start) , Lake Manyara NP, Serengeti NP, Ngorongoro Crater, Arusha (End)",Soul of Tanzania Tour operator has an office in Tanzania 4.9 /5 – 545 Reviews,"Safari Title: 5-Day Living Among Lions - Mid-Range
Details: $2,560 to $3,180 pp (USD) Tanzania: Private tour Mid-range Lodge & Tented Camp You Visit: Arusha (Start) , Lake Manyara NP, Serengeti NP, Ngorongoro Crater, Arusha (End)
Operator: Soul of Tanzania Tour operator has an office in Tanzania 4.9 /5 – 545 Reviews"
Tanzania,5-Day Tanzania Luxury Safari from and to Zanzibar,"$3,025 pp (USD) Tanzania: Private tour Luxury Lodge You Visit: Zanzibar (Start) , Tarangire NP, Serengeti NP, Ngorongoro Crater, Lake Manyara NP, Zanzibar (End)",African Polecat Safaris Tour operator has an office in Tanzania 5.0 /5 – 138 Reviews,"Safari Title: 5-Day Tanzania Luxury Safari from and to Zanzibar
Details: $3,025 pp (USD) Tanzania: Private tour Luxury Lodge You Visit: Zanzibar (Start) , Tarangire NP, Serengeti NP, Ngorongoro Crater, Lake Manyara NP, Zanzibar (End)
Operator: African Polecat Safaris Tour operator has an office in Tanzania 5.0 /5 – 138 Reviews"
Tanzania,7-Day All-Inclusive Luxury Family Safari,"$3,840 pp (USD) Tanzania: Private tour Luxury Lodge & Tented Camp You Visit: Arusha (Start) , Tarangire NP, Lake Manyara NP, Serengeti NP, Ngorongoro Crater, Arusha (End)","Lion King Adventures Tour operator has an office in Tanzania 5.0 /5 – 1,477 Reviews","Safari Title: 7-Day All-Inclusive Luxury Family Safari
Details: $3,840 pp (USD) Tanzania: Private tour Luxury Lodge & Tented Camp You Visit: Arusha (Start) , Tarangire NP, Lake Manyara NP, Serengeti NP, Ngorongoro Crater, Arusha (End)
Operator: Lion King Adventures Tour operator has an office in Tanzania 5.0 /5 – 1,477 Reviews"
Tanzania,8-Day Beautiful Wildlife Safari,"$2,508 to $2,525 pp (USD) Tanzania: Private tour Mid-range Lodge & Tented Camp You Visit: Arusha (Start) , Tarangire NP, Central Serengeti NP, Serengeti NP, Ngorongoro Crater, Lake Manyara NP, Arusha Airport (End)",Mountain Warriors Tours and Safaris Tour operator has an office in Tanzania 5.0 /5 – 543 Reviews,"Safari Title: 8-Day Beautiful Wildlife Safari
Details: $2,508 to $2,525 pp (USD) Tanzania: Private tour Mid-range Lodge & Tented Camp You Visit: Arusha (Start) , Tarangire NP, Central Serengeti NP, Serengeti NP, Ngorongoro Crater, Lake Manyara NP, Arusha Airport (End)
Operator: Mountain Warriors Tours and Safaris Tour operator has an office in Tanzania 5.0 /5 – 543 Reviews"
Tanzania,"4-Day Best Safari in Tarangire, Serengeti & Ngorongoro","$1,626 pp (USD) Tanzania: Private tour Mid-range Lodge & Tented Camp You Visit: Arusha (Start) , Tarangire NP, Serengeti NP, Ngorongoro Crater, Arusha (End)",Serengeti Green Tanzania Tour operator has an office in Tanzania 5.0 /5 – 239 Reviews,"Safari Title: 4-Day Best Safari in Tarangire, Serengeti & Ngorongoro
Details: $1,626 pp (USD) Tanzania: Private tour Mid-range Lodge & Tented Camp You Visit: Arusha (Start) , Tarangire NP, Serengeti NP, Ngorongoro Crater, Arusha (End)
Operator: Serengeti Green Tanzania Tour operator has an office in Tanzania 5.0 /5 – 239 Reviews"
Tanzania,6-Day Fly-in and Drive-out Luxury Safari,"$3,685 to $4,345 pp (USD) Tanzania: Private tour Luxury Lodge & Tented Camp You Visit: Arusha (Start) , Serengeti NP, Ngorongoro Crater, Tarangire NP, Arusha (End)",African Big Cats Safaris Tour operator has an office in Tanzania 5.0 /5 – 687 Reviews,"Safari Title: 6-Day Fly-in and Drive-out Luxury Safari
Details: $3,685 to $4,345 pp (USD) Tanzania: Private tour Luxury Lodge & Tented Camp You Visit: Arusha (Start) , Serengeti NP, Ngorongoro Crater, Tarangire NP, Arusha (End)
Operator: African Big Cats Safaris Tour operator has an office in Tanzania 5.0 /5 – 687 Reviews"
Tanzania,8-Day Explore Serengeti Great Wildebeest Migration Tour,"$3,025 pp (USD) Tanzania: Private tour Mid-range Lodge & Tented Camp You Visit: Arusha (Start) , Tarangire NP, Central Serengeti NP, Northern Serengeti NP, Serengeti NP, Ngorongoro Crater, Arusha (End)",Meru Slopes Tours & Safaris Tour operator has an office in Tanzania 5.0 /5 – 873 Reviews,"Safari Title: 8-Day Explore Serengeti Great Wildebeest Migration Tour
Details: $3,025 pp (USD) Tanzania: Private tour Mid-range Lodge & Tented Camp You Visit: Arusha (Start) , Tarangire NP, Central Serengeti NP, Northern Serengeti NP, Serengeti NP, Ngorongoro Crater, Arusha (End)
Operator: Meru Slopes Tours & Safaris Tour operator has an office in Tanzania 5.0 /5 – 873 Reviews"
Tanzania,"4-Day Safari Through Tarangire, Serengeti & Ngorongoro","$1,135 pp (USD) Tanzania: Shared tour (max 6 people per vehicle) Mid-range Lodge & Tented Camp You Visit: Arusha (Start) , Tarangire NP, Central Serengeti NP, Serengeti NP, Ngorongoro Crater, Arusha (End)",Intimacy Adventure Tour operator has an office in Tanzania 4.9 /5 – 36 Reviews,"Safari Title: 4-Day Safari Through Tarangire, Serengeti & Ngorongoro
Details: $1,135 pp (USD) Tanzania: Shared tour (max 6 people per vehicle) Mid-range Lodge & Tented Camp You Visit: Arusha (Start) , Tarangire NP, Central Serengeti NP, Serengeti NP, Ngorongoro Crater, Arusha (End)
Operator: Intimacy Adventure Tour operator has an office in Tanzania 4.9 /5 – 36 Reviews"
Tanzania,8-Day Luxury Signature Tanzania Safari,"$4,758 pp (USD) Tanzania: Private tour Luxury Lodge & Tented Camp You Visit: Arusha (Start) , Tarangire NP, Central Serengeti NP, Ngorongoro Crater, Lake Manyara NP, Arusha (End)",Get Together Adventures Tour operator has an office in Tanzania 5.0 /5 – 37 Reviews,"Safari Title: 8-Day Luxury Signature Tanzania Safari
Details: $4,758 pp (USD) Tanzania: Private tour Luxury Lodge & Tented Camp You Visit: Arusha (Start) , Tarangire NP, Central Serengeti NP, Ngorongoro Crater, Lake Manyara NP, Arusha (End)
Operator: Get Together Adventures Tour operator has an office in Tanzania 5.0 /5 – 37 Reviews"
